product_group,automated_status,month_of_send,year_of_send,automated_projects,delivery_label,campaign_code,number_of_sends,delivery_channel,automated_sends,manual_sends,total_broadcast_sends
product 5,Automated,1,2021,Campaign BL,Campaign BL_WT11,GS65,31,Email,1,0,31
product 4,Automated,3,2021,Campaign BJ,Campaign BJ_BA49,KY80,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_SW87,SX24,31,Web Message,1,0,31
product 5,Automated,8,2021,Campaign Z,Campaign Z_DI93,YW89,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_XH43,GL85,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BV,Campaign BV_VJ86,OT51,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_WA45,QT62,31,Web Message,1,0,31
product 5,Automated,7,2021,Campaign X,Campaign X_DG52,VH70,31,Email,1,0,31
product 3,Automated,7,2021,Campaign_453,Campaign_453_QM53,AD78,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_DW72,SV37,31,Web Message,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_HF63,GY95,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_JC40,KG62,31,Email,1,0,31
product 1,Automated,1,2021,Campaign BN,Campaign BN_TS68,OD71,31,Android channel,1,0,31
product 4,Automated,8,2021,Campaign BJ,Campaign BJ_GO29,XN40,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_OR63,NV65,31,Web Message,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_BK57,CQ82,31,Email,1,0,31
product 5,Automated,1,2021,Campaign X,Campaign X_WS61,SF92,31,Email,1,0,31
product 3,Automated,3,2021,Campaign AO,Campaign AO_BE93,VM18,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BL,Campaign BL_LT80,QR19,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BC,Campaign BC_RI32,RL71,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_MB95,WZ46,31,Web Message,1,0,31
product 5,Automated,3,2021,Campaign Z,Campaign Z_WN76,OW73,31,Email,1,0,31
product 5,Automated,7,2021,Campaign X,Campaign X_YI77,VM77,31,Email,1,0,31
product 1,Automated,8,2021,Campaign Y,Campaign Y_MA58,HF13,31,Web Message,1,0,31
product 5,Automated,8,2021,Campaign BC,Campaign BC_DQ89,AV64,31,Email,1,0,31
product 4,Automated,3,2021,Campaign BJ,Campaign BJ_FJ69,QO60,31,Email,1,0,31
product 5,Automated,3,2021,Campaign Z,Campaign Z_XG36,KK59,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BL,Campaign BL_WQ16,MU18,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BV,Campaign BV_GO69,NE73,31,Email,1,0,31
product 3,Automated,8,2021,Campaign_247,Campaign_247_GS10,GG17,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_QY27,SW80,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_ZX51,CV49,31,Web Message,1,0,31
product 3,Automated,3,2021,Campaign BH,Campaign BH_ON86,AT62,31,Email,1,0,31
product 1,Automated,8,2021,Campaign BL,Campaign BL_KX73,ZM50,31,Web Message,1,0,31
product 1,Automated,5,2021,Campaign BN,Campaign BN_PT97,QY94,31,Android channel,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_MM70,LN61,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_MV63,YN96,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_UE94,BT45,31,Email,1,0,31
product 3,Automated,3,2021,Campaign BH,Campaign BH_SJ79,RD17,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BA,Campaign BA_PT56,DY16,31,Email,1,0,31
product 1,Automated,8,2021,Campaign BN,Campaign BN_TG94,WY91,31,Android channel,1,0,31
product 4,Automated,7,2021,Campaign_546,Campaign_546_DX98,DH92,31,Email,1,0,31
product 4,Automated,1,2021,Campaign BJ,Campaign BJ_MW39,TJ32,31,Email,1,0,31
product 1,Automated,1,2021,Campaign D,Campaign D_OB27,NB93,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BL,Campaign BL_ZB52,SW81,31,Email,1,0,31
product 3,Automated,1,2021,Campaign_541,Campaign_541_WQ86,CR46,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_ZE42,VI45,31,Mobile (SMS),1,0,31
product 5,Automated,5,2021,Campaign BA,Campaign BA_HI93,JD53,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_OG25,FT18,31,Email,1,0,31
product 4,Automated,1,2021,Campaign BJ,Campaign BJ_OY14,RS68,31,Email,1,0,31
product 4,Automated,5,2021,Campaign_494,Campaign_494_EF49,DA57,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BA,Campaign BA_OX95,DC59,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BA,Campaign BA_MX28,JQ14,31,Email,1,0,31
product 1,Automated,8,2021,Campaign BL,Campaign BL_WE39,MD94,31,Web Message,1,0,31
product 3,Automated,7,2021,Campaign BH,Campaign BH_CG25,VQ47,31,Email,1,0,31
product 3,Automated,7,2021,Campaign BH,Campaign BH_QI14,OH39,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BC,Campaign BC_UR53,NQ81,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_QK69,QY36,31,Email,1,0,31
product 4,Automated,5,2021,Campaign BJ,Campaign BJ_KC83,DD70,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_CD85,SJ24,31,Mobile (SMS),1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_UV61,UF25,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_WM83,IQ11,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_YB89,PI59,31,Email,1,0,31
product 5,Automated,5,2021,Campaign X,Campaign X_RM59,CD88,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_DV69,BZ82,31,Email,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_TK56,RX53,31,Web Message,1,0,31
product 5,Automated,3,2021,Campaign BA,Campaign BA_ML25,WH83,31,Email,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_NR46,IC21,31,Web Message,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_HX61,ZN37,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BA,Campaign BA_TD46,JB87,31,Email,1,0,31
product 5,Automated,8,2021,Campaign X,Campaign X_HP38,TB22,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_RB97,OE32,31,Web Message,1,0,31
product 1,Automated,7,2021,Campaign X,Campaign X_LM24,HN59,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_WC81,RZ77,31,Email,1,0,31
product 4,Automated,5,2021,Campaign_606,Campaign_606_NJ33,YE55,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_JI50,IM30,31,Email,1,0,31
product 5,Automated,7,2021,Campaign X,Campaign X_CF83,GL91,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BL,Campaign BL_XA34,GU78,31,Email,1,0,31
product 4,Automated,8,2021,Campaign_151,Campaign_151_NX89,OM47,31,Email,1,0,31
product 5,Automated,7,2021,Campaign X,Campaign X_QH87,CM38,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BV,Campaign BV_JX71,XL74,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_QX14,ND16,31,Email,1,0,31
product 5,Automated,5,2021,Campaign X,Campaign X_QX25,TU28,31,Email,1,0,31
product 4,Automated,8,2021,Campaign BJ,Campaign BJ_BG78,OO65,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BA,Campaign BA_JI25,PN57,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BL,Campaign BL_PF88,XA53,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_WK43,JB10,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BV,Campaign BV_US32,RD28,31,Email,1,0,31
product 1,Automated,8,2021,Campaign X,Campaign X_LE58,YN70,31,Mobile (SMS),1,0,31
product 5,Automated,7,2021,Campaign BC,Campaign BC_JV63,BT30,31,Email,1,0,31
product 4,Automated,3,2021,Campaign_166,Campaign_166_WY30,FI39,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_LM19,AT90,31,Email,1,0,31
product 3,Automated,7,2021,Campaign BH,Campaign BH_VT88,ZU64,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BC,Campaign BC_TG79,LS98,31,Email,1,0,31
product 3,Automated,3,2021,Campaign AO,Campaign AO_OJ83,US84,31,Mobile (SMS),1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_MF77,DG98,31,Web Message,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_RL46,VA59,31,Web Message,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_OI82,GW28,31,Email,1,0,31
product 4,Automated,8,2021,Campaign BJ,Campaign BJ_KS19,RU76,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Z,Campaign Z_ET43,FL44,31,Email,1,0,31
product 4,Automated,8,2021,Campaign BJ,Campaign BJ_RV31,ST46,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_ES52,QY70,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_OG29,XV75,31,Email,1,0,31
product 3,Automated,7,2021,Campaign_603,Campaign_603_MO17,VN64,31,Web Message,1,0,31
product 5,Automated,1,2021,Campaign BA,Campaign BA_MD33,VH86,31,Email,1,0,31
product 3,Automated,3,2021,Campaign_190,Campaign_190_CH52,PZ95,31,Email,1,0,31
product 3,Automated,3,2021,Campaign BH,Campaign BH_WC61,VU41,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BA,Campaign BA_IS75,YV70,31,Email,1,0,31
product 5,Automated,8,2021,Campaign X,Campaign X_YO73,PL62,31,Mobile (SMS),1,0,31
product 4,Automated,7,2021,Campaign_916,Campaign_916_TI47,LG16,31,Email,1,0,31
product 4,Automated,3,2021,Campaign BJ,Campaign BJ_YB93,JE53,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_VL52,SX26,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_FQ64,JT13,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_DE98,ZB94,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BL,Campaign BL_BD35,FM90,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_TW85,DO11,31,Web Message,1,0,31
product 3,Automated,7,2021,Campaign BH,Campaign BH_CE18,HY40,31,Web Message,1,0,31
product 4,Automated,5,2021,Campaign_891,Campaign_891_XX37,HR90,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BA,Campaign BA_QQ68,BJ46,31,Email,1,0,31
product 3,Automated,7,2021,Campaign BH,Campaign BH_WI41,TA55,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_RL74,TP33,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_CB89,MV86,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BC,Campaign BC_VD96,MG95,31,Email,1,0,31
product 3,Automated,7,2021,Campaign_32,Campaign_32_FG45,QL23,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_ZC10,GO68,31,Web Message,1,0,31
product 3,Automated,7,2021,Campaign_935,Campaign_935_GU49,MS43,31,Email,1,0,31
product 4,Automated,5,2021,Campaign BJ,Campaign BJ_YU33,KG35,31,Email,1,0,31
product 3,Automated,5,2021,Campaign_261,Campaign_261_FN65,ER92,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_KD31,SD24,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BV,Campaign BV_PB75,KM74,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BL,Campaign BL_ZC28,MQ83,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_ED49,QC93,31,Email,1,0,31
product 4,Automated,1,2021,Campaign BJ,Campaign BJ_EF35,GN61,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BC,Campaign BC_DJ33,YQ30,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_HB68,YO86,31,Email,1,0,31
product 3,Automated,1,2021,Campaign BH,Campaign BH_TJ10,XM26,31,Web Message,1,0,31
product 5,Automated,5,2021,Campaign BA,Campaign BA_UC92,HK66,31,Email,1,0,31
product 4,Automated,7,2021,Campaign BJ,Campaign BJ_LZ77,LW42,31,Email,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_NN57,AR25,31,Web Message,1,0,31
product 4,Automated,5,2021,Campaign BJ,Campaign BJ_EH39,ZQ71,31,Email,1,0,31
product 5,Automated,5,2021,Campaign X,Campaign X_JQ32,UG76,31,Mobile (SMS),1,0,31
product 3,Automated,7,2021,Campaign_307,Campaign_307_MD81,AY56,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BL,Campaign BL_PS96,EE49,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BC,Campaign BC_CO80,NK88,31,Email,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_SD31,OV56,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BL,Campaign BL_HG35,UQ85,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BL,Campaign BL_GP62,YT68,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_ON74,KW74,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BL,Campaign BL_WO45,OJ74,31,Email,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_WJ28,UK33,31,Web Message,1,0,31
product 5,Automated,7,2021,Campaign BC,Campaign BC_LC91,UR83,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BL,Campaign BL_OF31,TS67,31,Email,1,0,31
product 3,Automated,3,2021,Campaign BH,Campaign BH_FO61,YK48,31,Email,1,0,31
product 5,Automated,8,2021,Campaign BA,Campaign BA_EG93,XB46,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BA,Campaign BA_UB53,WT30,31,Email,1,0,31
product 4,Automated,5,2021,Campaign_73,Campaign_73_JV93,OT31,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BC,Campaign BC_IS67,TH58,31,Email,1,0,31
product 4,Automated,7,2021,Campaign BJ,Campaign BJ_MO15,IZ82,31,Email,1,0,31
product 1,Automated,7,2021,Campaign BN,Campaign BN_SA76,ZN82,31,iOS channel,1,0,31
product 3,Automated,5,2021,Campaign BH,Campaign BH_RD31,OE74,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_OR19,II71,31,Email,1,0,31
product 5,Automated,8,2021,Campaign X,Campaign X_YX93,EU41,31,Email,1,0,31
product 3,Automated,8,2021,Campaign BH,Campaign BH_PY35,BB89,31,Web Message,1,0,31
product 4,Automated,3,2021,Campaign BJ,Campaign BJ_DC16,PE30,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BA,Campaign BA_BP67,WL67,31,Email,1,0,31
product 5,Automated,3,2021,Campaign X,Campaign X_FL20,BP86,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_JU42,HA30,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BV,Campaign BV_BN46,VT75,31,Email,1,0,31
product 5,Automated,8,2021,Campaign X,Campaign X_FK18,VX21,31,Email,1,0,31
product 4,Automated,5,2021,Campaign_838,Campaign_838_TS63,WY44,31,Email,1,0,31
product 5,Automated,7,2021,Campaign Y,Campaign Y_IR36,OJ74,31,Mobile (SMS),1,0,31
product 5,Automated,1,2021,Campaign BA,Campaign BA_NV62,XX74,31,Email,1,0,31
product 1,Automated,1,2021,Campaign D,Campaign D_DR45,NS75,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_FT57,OB50,31,Mobile (SMS),1,0,31
product 5,Automated,8,2021,Campaign BL,Campaign BL_UI49,RG95,31,Email,1,0,31
product 3,Automated,8,2021,Campaign_694,Campaign_694_MP85,CL79,31,Email,1,0,31
product 3,Automated,3,2021,Campaign_54,Campaign_54_XS96,LY78,31,Email,1,0,31
product 4,Automated,1,2021,Campaign_56,Campaign_56_LQ30,AC78,31,Email,1,0,31
product 5,Automated,3,2021,Campaign X,Campaign X_ZO18,ZT77,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BC,Campaign BC_XG73,WW68,31,Email,1,0,31
product 4,Automated,8,2021,Campaign BJ,Campaign BJ_AH89,OD40,31,Email,1,0,31
product 5,Automated,3,2021,Campaign BC,Campaign BC_RW95,QM93,31,Email,1,0,31
product 5,Automated,1,2021,Campaign BV,Campaign BV_QR46,WD81,31,Email,1,0,31
product 5,Automated,8,2021,Campaign Y,Campaign Y_KM62,SD81,31,Email,1,0,31
product 5,Automated,7,2021,Campaign BL,Campaign BL_UY13,DQ15,31,Email,1,0,31
product 5,Automated,5,2021,Campaign BC,Campaign BC_CH82,BT54,31,Email,1,0,31
product 4,Automated,8,2021,Campaign_946,Campaign_946_YZ32,XI21,31,Email,1,0,31
product 3,Automated,6,2021,Campaign_308,Campaign_308_NW98,TK87,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BA,Campaign BA_VS67,AQ80,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_QM88,WY74,30,Web Message,1,0,30
product 5,Automated,4,2021,Campaign BC,Campaign BC_UK47,VF56,30,Email,1,0,30
product 4,Automated,7,2021,Campaign_983,Campaign_983_ZS84,XB47,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_ES92,CI75,30,Email,1,0,30
product 1,Automated,6,2021,Campaign Y,Campaign Y_JF66,UM90,30,Android channel,1,0,30
product 3,Automated,4,2021,Campaign BH,Campaign BH_JI47,MZ91,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_NZ38,US58,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BV,Campaign BV_WL20,QV65,30,Email,1,0,30
product 3,Automated,6,2021,Campaign_115,Campaign_115_AV60,NN63,30,Email,1,0,30
product 3,Automated,6,2021,Campaign AO,Campaign AO_RH34,GF69,30,Email,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_TJ19,QE61,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BA,Campaign BA_KA51,TH31,30,Email,1,0,30
product 5,Automated,5,2021,Campaign A,Campaign A_FA73,CW90,30,Email,1,0,30
product 5,Automated,6,2021,Campaign Z,Campaign Z_YO99,UL18,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_IB99,NM81,30,Email,1,0,30
product 4,Automated,4,2021,Campaign BJ,Campaign BJ_KW61,UM18,30,Email,1,0,30
product 1,Automated,4,2021,Campaign X,Campaign X_PP75,BX86,30,Mobile (SMS),1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_YV84,VL21,30,Mobile (SMS),1,0,30
product 5,Automated,4,2021,Campaign BL,Campaign BL_BO18,CM83,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_SD42,OQ71,30,Web Message,1,0,30
product 5,Automated,6,2021,Campaign BA,Campaign BA_OR46,MQ49,30,Email,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_CX53,VH95,30,Mobile (SMS),1,0,30
product 5,Automated,7,2021,Campaign Z,Campaign Z_LO34,LT95,30,Email,1,0,30
product 3,Automated,7,2021,Campaign BH,Campaign BH_CF93,KQ15,30,Web Message,1,0,30
product 3,Automated,6,2021,Campaign_182,Campaign_182_UI36,OR39,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_IR39,ZF43,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BA,Campaign BA_GM43,YL50,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BA,Campaign BA_PV65,IL70,30,Email,1,0,30
product 3,Automated,4,2021,Campaign BH,Campaign BH_VV81,HF40,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BA,Campaign BA_AT62,WH47,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BL,Campaign BL_JU33,DT31,30,Email,1,0,30
product 1,Automated,7,2021,Campaign BL,Campaign BL_JW77,OE59,30,Web Message,1,0,30
product 3,Automated,5,2021,Campaign AO,Campaign AO_VT96,XB14,30,Mobile (SMS),1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_BM79,OK12,30,Email,1,0,30
product 1,Automated,5,2021,Campaign A,Campaign A_UA52,TF55,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BC,Campaign BC_ZG65,KH45,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_OW17,IW63,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_WB18,FS21,30,Email,1,0,30
product 1,Automated,6,2021,Campaign X,Campaign X_PC19,BW67,30,Mobile (SMS),1,0,30
product 1,Automated,6,2021,Campaign X,Campaign X_PG65,AN17,30,Email,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_QD16,AX38,30,Email,1,0,30
product 2,Automated,5,2021,Campaign A,Campaign A_EW34,PR34,30,Email,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_OO64,IM34,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BC,Campaign BC_XS20,FS94,30,Email,1,0,30
product 4,Automated,4,2021,Campaign BJ,Campaign BJ_FE67,WG90,30,Email,1,0,30
product 1,Automated,5,2021,Campaign A,Campaign A_UG28,AQ34,30,Email,1,0,30
product 4,Automated,4,2021,Campaign_735,Campaign_735_AM93,NR33,30,Email,1,0,30
product 5,Automated,6,2021,Campaign X,Campaign X_QB37,PX93,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_QF35,AE18,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_XY11,EE49,30,Web Message,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_GR87,LY91,30,Email,1,0,30
product 3,Automated,6,2021,Campaign_76,Campaign_76_PV28,DM88,30,Web Message,1,0,30
product 5,Automated,4,2021,Campaign BC,Campaign BC_OQ53,UO52,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_SY79,PJ33,30,Email,1,0,30
product 1,Automated,4,2021,Campaign X,Campaign X_XD24,WT39,30,Email,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_CN84,AD87,30,Email,1,0,30
product 1,Automated,6,2021,Campaign BN,Campaign BN_PX89,OP75,30,Android channel,1,0,30
product 5,Automated,4,2021,Campaign BC,Campaign BC_HU46,AN54,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_ER80,QY19,30,Email,1,0,30
product 5,Automated,7,2021,Campaign BL,Campaign BL_JD39,ET26,30,Web Message,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_QA54,CG40,30,Web Message,1,0,30
product 5,Automated,3,2021,Campaign X,Campaign X_JW66,XA85,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BV,Campaign BV_GN62,XA29,30,Email,1,0,30
product 3,Automated,7,2021,Campaign BH,Campaign BH_AV15,GX23,30,Web Message,1,0,30
product 3,Automated,4,2021,Campaign BH,Campaign BH_RR21,KZ91,30,Email,1,0,30
product 1,Automated,6,2021,Campaign_318,Campaign_318_UZ69,LY37,30,iOS channel,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_CD99,BT19,30,Mobile (SMS),1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_NP18,WG18,30,Email,1,0,30
product 3,Automated,8,2021,Campaign BH,Campaign BH_ES21,WB22,30,Web Message,1,0,30
product 5,Automated,7,2021,Campaign Y,Campaign Y_TV53,XN76,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_EP90,VO61,30,Web Message,1,0,30
product 3,Automated,5,2021,Campaign BH,Campaign BH_QT39,HI34,30,Web Message,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_ZO20,CB85,30,Web Message,1,0,30
product 4,Automated,4,2021,Campaign BJ,Campaign BJ_HV37,BO10,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BL,Campaign BL_NE95,IG83,30,Email,1,0,30
product 5,Automated,4,2021,Campaign BA,Campaign BA_LZ29,PO85,30,Email,1,0,30
product 4,Automated,4,2021,Campaign_215,Campaign_215_LL36,BB87,30,Email,1,0,30
product 3,Automated,6,2021,Campaign BH,Campaign BH_AJ84,PS53,30,Web Message,1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_YK68,CB10,30,Email,1,0,30
product 5,Automated,6,2021,Campaign BC,Campaign BC_LT55,JU34,30,Email,1,0,30
